idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,-1.5030615e-19,0.0041865734
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,3.7608984e-19,-0.0017957801
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,-8.0780436e-20,-0.0028813526
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,-2.1555077e-19,0.0010226433
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,6.6586475e-20,-0.013716177
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,1.4620027e-19,0.0008112703
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,1.719697e-19,-0.004878998
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,-1.107481e-19,-0.0015057778
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,9.869869e-21,-0.014476069
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,-1.503064e-19,0.0041865767
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,1.1276618,-0.09695625,-0.0028607843,-0.0014155753
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.0809159,0.03657025,-0.016451769,-0.002531091
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.0201842,0.07144819,0.030929245,-0.008716794
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.1451423,-0.013659577,-0.0058441036,-0.0005873991
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,1.1099072,-0.00016060857,-0.028493669,-0.0021898178
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.1714423,-0.03188303,-0.003417683,-0.00016512071
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.0424145,-0.001912936,0.005168135,-0.0032883242
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,0.98337084,0.04205035,-0.01509446,0.0014366617
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.109643,-0.013985862,0.020972176,-0.0015207339
19,-12.566370614359172,-0.33333333333333337,4.71238898038469,1.1276618,-0.096956246,-0.0028607755,-0.0014155749
20,-12.566370614359172,0.33333333333333326,-4.71238898038469,1.032972,-0.020922953,0.0132710505,-0.0015080343
21,-12.566370614359172,0.33333333333333326,-3.6651914291880923,1.032534,0.019060772,0.05597031,-0.005584259
22,-12.566370614359172,0.33333333333333326,-2.6179938779914944,1.1213444,0.04247494,0.048129365,-0.0012103275
23,-12.566370614359172,0.33333333333333326,-1.5707963267948966,1.0844439,0.09955886,0.06900327,-0.008659653
24,-12.566370614359172,0.33333333333333326,-0.5235987755982991,1.1742553,0.03393718,-0.005900994,-0.005006252
25,-12.566370614359172,0.33333333333333326,0.5235987755982983,0.9658604,-0.075918354,-0.10052093,-0.0050951354
26,-12.566370614359172,0.33333333333333326,1.5707963267948966,1.1667842,-0.050099954,0.008002385,0.00028069268
27,-12.566370614359172,0.33333333333333326,2.617993877991494,1.1689346,0.035420187,-0.0032892453,-0.0032494683
28,-12.566370614359172,0.33333333333333326,3.6651914291880914,1.1197597,-0.01958949,-0.021051759,-0.00016421961
29,-12.566370614359172,0.33333333333333326,4.71238898038469,1.032972,-0.020922935,0.013271047,-0.0015080369
30,-12.566370614359172,1.0,-4.71238898038469,0.0,0.0,2.5568763e-19,0.0018304975
31,-12.566370614359172,1.0,-3.6651914291880923,0.0,0.0,7.293697e-20,0.0025578542
32,-12.566370614359172,1.0,-2.6179938779914944,0.0,0.0,7.566919e-20,-0.0031850876
33,-12.566370614359172,1.0,-1.5707963267948966,0.0,0.0,-1.9807743e-19,-0.0123889055
34,-12.566370614359172,1.0,-0.5235987755982991,0.0,0.0,2.0874459e-19,0.0014115577
35,-12.566370614359172,1.0,0.5235987755982983,0.0,0.0,-9.0592045e-20,0.0011379692
36,-12.566370614359172,1.0,1.5707963267948966,0.0,0.0,1.7001226e-20,0.006463488
37,-12.566370614359172,1.0,2.617993877991494,0.0,0.0,1.8583826e-20,0.0037160667
38,-12.566370614359172,1.0,3.6651914291880914,0.0,0.0,-7.041934e-20,0.004331067
39,-12.566370614359172,1.0,4.71238898038469,0.0,0.0,2.5568755e-19,0.0018305045
40,-11.243594760216101,-1.0,-4.71238898038469,0.0,0.0,-2.0585925e-19,0.0017083194
41,-11.243594760216101,-1.0,-3.6651914291880923,0.0,0.0,-1.4441457e-19,0.01112935
42,-11.243594760216101,-1.0,-2.6179938779914944,0.0,0.0,8.2884454e-20,-0.0013578244
43,-11.243594760216101,-1.0,-1.5707963267948966,0.0,0.0,-7.093926e-20,0.005074826
44,-11.243594760216101,-1.0,-0.5235987755982991,0.0,0.0,3.5759302e-20,0.00279703
45,-11.243594760216101,-1.0,0.5235987755982983,0.0,0.0,6.684621e-20,-0.00066827744
46,-11.243594760216101,-1.0,1.5707963267948966,0.0,0.0,2.5913e-19,-0.0042746644
47,-11.243594760216101,-1.0,2.617993877991494,0.0,0.0,-8.8889384e-20,0.0003478174
48,-11.243594760216101,-1.0,3.6651914291880914,0.0,0.0,1.8923555e-20,0.0054137576
49,-11.243594760216101,-1.0,4.71238898038469,0.0,0.0,-2.0585864e-19,0.0017083188
50,-11.243594760216101,-0.33333333333333337,-4.71238898038469,1.1706638,-0.03166911,0.062454168,-0.0017761298
51,-11.243594760216101,-0.33333333333333337,-3.6651914291880923,1.0830798,0.021334311,0.03799138,0.0015192768
52,-11.243594760216101,-0.33333333333333337,-2.6179938779914944,1.0849223,-0.044426814,0.051499624,-0.0013057416
53,-11.243594760216101,-0.33333333333333337,-1.5707963267948966,1.1158527,-0.05174599,-0.037184816,-0.0005779962
54,-11.243594760216101,-0.33333333333333337,-0.5235987755982991,0.98404515,-0.052523423,0.020262722,-0.0037162334
55,-11.243594760216101,-0.33333333333333337,0.5235987755982983,1.1024708,0.033600368,-0.018156402,0.0001431687
56,-11.243594760216101,-0.33333333333333337,1.5707963267948966,1.0923367,0.015146468,0.013255473,-0.0005572811
57,-11.243594760216101,-0.33333333333333337,2.617993877991494,1.042085,-0.035457645,-0.010813478,-0.00046823753
58,-11.243594760216101,-0.33333333333333337,3.6651914291880914,1.1056836,0.019732585,-0.053474095,-0.0037509035
59,-11.243594760216101,-0.33333333333333337,4.71238898038469,1.1706638,-0.03166913,0.062454157,-0.0017761285
60,-11.243594760216101,0.33333333333333326,-4.71238898038469,1.1284349,-0.033743814,0.0031767832,-0.0014983672
61,-11.243594760216101,0.33333333333333326,-3.6651914291880923,1.0675122,-0.0188503,-0.018409796,0.0023009405
62,-11.243594760216101,0.33333333333333326,-2.6179938779914944,1.1379814,0.07042942,0.07927002,-0.0063316175
63,-11.243594760216101,0.33333333333333326,-1.5707963267948966,0.9593462,-0.08559366,0.05444642,-0.0029551834
64,-11.243594760216101,0.33333333333333326,-0.5235987755982991,1.0151361,0.07290729,-0.006596662,-0.008532763
65,-11.243594760216101,0.33333333333333326,0.5235987755982983,1.1331869,-0.0022630969,0.032369353,0.0012887312
66,-11.243594760216101,0.33333333333333326,1.5707963267948966,1.0664924,-0.0077154273,0.0034066974,0.0010011625
67,-11.243594760216101,0.33333333333333326,2.617993877991494,1.1054108,-0.0148634445,-0.023047376,-0.000804829
68,-11.243594760216101,0.33333333333333326,3.6651914291880914,1.1368409,-0.00066348165,0.063269116,-0.0001022002
69,-11.243594760216101,0.33333333333333326,4.71238898038469,1.1284349,-0.03374383,0.0031767807,-0.0014983674
70,-11.243594760216101,1.0,-4.71238898038469,0.0,0.0,2.6030446e-19,0.005406413
71,-11.243594760216101,1.0,-3.6651914291880923,0.0,0.0,1.1371137e-19,-0.0008305555
72,-11.243594760216101,1.0,-2.6179938779914944,0.0,0.0,-1.3081042e-19,0.0034517013
73,-11.243594760216101,1.0,-1.5707963267948966,0.0,0.0,3.185708e-20,-0.00054815685
74,-11.243594760216101,1.0,-0.5235987755982991,0.0,0.0,-2.1295557e-19,0.00454092
75,-11.243594760216101,1.0,0.5235987755982983,0.0,0.0,-1.2709258e-19,0.00596992
76,-11.243594760216101,1.0,1.5707963267948966,0.0,0.0,-2.2688874e-19,0.020615617
77,-11.243594760216101,1.0,2.617993877991494,0.0,0.0,-2.4209568e-20,-0.0017712024
