idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,-2.9994973e-19,-0.0033754131
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,5.6705066e-20,-0.023209011
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,-2.693415e-19,-0.004564015
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,7.481329e-20,-0.0039847614
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,8.833489e-20,0.0011041048
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,1.0863482e-19,0.00081853976
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,6.0160904e-20,0.0001497917
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,-7.05043e-21,0.007710194
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,1.3707674e-19,-0.0025303203
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,-2.9994924e-19,-0.0033754162
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,1.0349351,0.014598255,-0.06656842,-0.0003753076
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.1435014,-0.014539794,5.5211043e-05,-0.00015379362
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.0761582,-0.016013905,-0.044771835,-0.000700502
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.144145,-0.018503055,0.030051013,-0.00021101812
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,1.0718375,0.021293344,-0.037738193,-0.0038568845
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.1284422,-0.029737763,0.023175538,0.0015806631
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.1604526,0.009471952,0.090705335,-0.00164305
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,1.0451269,-0.023028139,-0.05635567,-0.0021608497
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.1550616,-0.01702238,0.024243407,0.0015892017
19,-12.566370614359172,-0.33333333333333337,4.71238898038469,1.0349351,0.014598278,-0.06656843,-0.00037530725
20,-12.566370614359172,0.33333333333333326,-4.71238898038469,1.1187406,0.051454384,0.031018125,-0.000334368
21,-12.566370614359172,0.33333333333333326,-3.6651914291880923,1.0925775,0.011298549,-0.0073951627,0.0009781633
22,-12.566370614359172,0.33333333333333326,-2.6179938779914944,1.1354284,-0.020309815,0.024310883,0.0018042891
23,-12.566370614359172,0.33333333333333326,-1.5707963267948966,1.01851,0.07749433,0.024156567,-0.0022060936
24,-12.566370614359172,0.33333333333333326,-0.5235987755982991,1.0019509,0.012763475,0.076471396,-0.002916436
25,-12.566370614359172,0.33333333333333326,0.5235987755982983,1.0659283,0.042264406,-0.0099501135,-0.0040375753
26,-12.566370614359172,0.33333333333333326,1.5707963267948966,1.0796126,0.052984565,0.04481629,0.000104807375
27,-12.566370614359172,0.33333333333333326,2.617993877991494,1.0722892,0.031749267,0.012119051,0.0003448772
