idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,-2.5064028e-19,-0.0015875745
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,1.9174707e-19,0.003897014
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,-3.3567682e-19,0.0020035673
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,8.886072e-20,-0.00059545605
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,2.0616816e-19,-0.0011114985
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,-5.069177e-20,0.0041923216
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,2.0341143e-19,0.0052216942
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,4.9410685e-21,-0.025711628
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,1.4992486e-19,0.002774635
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,-2.5064004e-19,-0.0015875828
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,1.0563899,-0.046742257,-0.053776782,-0.0017409656
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.059612,-0.064267136,0.026941665,-0.0050281105
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.0599178,0.0725491,0.106724575,-0.0072537214
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.0776234,-0.020436442,-0.012496402,-0.008617899
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,0.94409496,0.014314526,-0.022929814,-0.01087952
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.0943449,-0.025788749,0.003616835,0.00057297974
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.1450888,-0.0042891437,0.0057453965,0.000889991
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,1.1506,0.0716643,0.00042962594,-0.006132712
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.0699115,0.021421194,0.02863896,-0.007895212
19,-12.566370614359172,-0.33333333333333337,4.71238898038469,1.0563899,-0.046742264,-0.053776782,-0.0017409656
20,-12.566370614359172,0.33333333333333326,-4.71238898038469,1.1329834,0.036367532,0.012793059,-0.006603652
21,-12.566370614359172,0.33333333333333326,-3.6651914291880923,1.0374464,-0.06623433,-0.051870055,-0.004154028
22,-12.566370614359172,0.33333333333333326,-2.6179938779914944,1.1601999,0.030881332,-0.0061709885,-0.0006305054
23,-12.566370614359172,0.33333333333333326,-1.5707963267948966,1.1467642,0.006810592,0.04607502,-0.0042359363
24,-12.566370614359172,0.33333333333333326,-0.5235987755982991,1.0657779,-0.033118397,0.040312763,-0.0028703732
25,-12.566370614359172,0.33333333333333326,0.5235987755982983,1.0486205,-0.043196328,-0.022954684,0.00021990761
26,-12.566370614359172,0.33333333333333326,1.5707963267948966,1.1649631,0.049721222,-0.016245358,-0.00312236
27,-12.566370614359172,0.33333333333333326,2.617993877991494,0.9866311,0.003864753,0.0021995928,-0.0028183775
28,-12.566370614359172,0.33333333333333326,3.6651914291880914,1.1303567,-0.013326864,-0.005682871,-0.00010065459
29,-12.566370614359172,0.33333333333333326,4.71238898038469,1.1329836,0.036367487,0.012793042,-0.0066036517
30,-12.566370614359172,1.0,-4.71238898038469,0.0,0.0,2.1075196e-19,0.0024178901
31,-12.566370614359172,1.0,-3.6651914291880923,0.0,0.0,9.5803315e-20,0.0014693323
32,-12.566370614359172,1.0,-2.6179938779914944,0.0,0.0,1.9753258e-19,0.0001697424
33,-12.566370614359172,1.0,-1.5707963267948966,0.0,0.0,-8.8758535e-20,-0.007980796
34,-12.566370614359172,1.0,-0.5235987755982991,0.0,0.0,1.6809056e-19,0.00030087575
35,-12.566370614359172,1.0,0.5235987755982983,0.0,0.0,1.3595243e-19,0.019286757
36,-12.566370614359172,1.0,1.5707963267948966,0.0,0.0,-5.955474e-19,-0.0004288888
37,-12.566370614359172,1.0,2.617993877991494,0.0,0.0,1.260922e-19,-0.006660621
38,-12.566370614359172,1.0,3.6651914291880914,0.0,0.0,-1.6852352e-19,0.0010658946
39,-12.566370614359172,1.0,4.71238898038469,0.0,0.0,2.1075183e-19,0.0024178757
40,-11.243594760216101,-1.0,-4.71238898038469,0.0,0.0,1.282202e-19,-0.0071683084
41,-11.243594760216101,-1.0,-3.6651914291880923,0.0,0.0,-3.4219516e-19,-0.0072303815
42,-11.243594760216101,-1.0,-2.6179938779914944,0.0,0.0,-1.9198372e-19,-0.0040712333
43,-11.243594760216101,-1.0,-1.5707963267948966,0.0,0.0,-5.012687e-20,-0.004349417
44,-11.243594760216101,-1.0,-0.5235987755982991,0.0,0.0,-3.0359917e-19,-0.0064703585
45,-11.243594760216101,-1.0,0.5235987755982983,0.0,0.0,3.1712642e-19,0.005677021
46,-11.243594760216101,-1.0,1.5707963267948966,0.0,0.0,4.833547e-20,-0.008362875
47,-11.243594760216101,-1.0,2.617993877991494,0.0,0.0,-5.65395e-20,0.0008182185
48,-11.243594760216101,-1.0,3.6651914291880914,0.0,0.0,-3.4496865e-21,-0.0012300113
49,-11.243594760216101,-1.0,4.71238898038469,0.0,0.0,1.2822034e-19,-0.007168304
50,-11.243594760216101,-0.33333333333333337,-4.71238898038469,1.0788379,-0.00165704,-0.082215495,-0.0011443285
51,-11.243594760216101,-0.33333333333333337,-3.6651914291880923,1.015357,-0.004796176,0.025587894,-0.002475623
52,-11.243594760216101,-0.33333333333333337,-2.6179938779914944,1.097937,-0.016448596,0.0348293,-0.0026979502
53,-11.243594760216101,-0.33333333333333337,-1.5707963267948966,1.1096985,-0.013135259,0.0035086197,-0.0030714462
54,-11.243594760216101,-0.33333333333333337,-0.5235987755982991,1.1131072,-0.029363917,0.024629151,-0.00097362563
55,-11.243594760216101,-0.33333333333333337,0.5235987755982983,1.0934025,0.011215,0.029387603,-0.0027916264
56,-11.243594760216101,-0.33333333333333337,1.5707963267948966,1.1697565,-0.0063752616,-0.024928257,-0.002236082
57,-11.243594760216101,-0.33333333333333337,2.617993877991494,1.069466,-0.0144754145,-0.0024507635,-0.0021374961
58,-11.243594760216101,-0.33333333333333337,3.6651914291880914,1.0773855,-0.03675671,0.061836686,-0.007285742
59,-11.243594760216101,-0.33333333333333337,4.71238898038469,1.0788379,-0.0016570399,-0.08221549,-0.0011443282
60,-11.243594760216101,0.33333333333333326,-4.71238898038469,1.1326593,0.020090463,0.014472395,-0.0039088577
61,-11.243594760216101,0.33333333333333326,-3.6651914291880923,0.9977419,-0.078803144,-0.013099297,-0.0023885132
62,-11.243594760216101,0.33333333333333326,-2.6179938779914944,1.1344284,0.0067385295,0.061660204,0.00091318315
63,-11.243594760216101,0.33333333333333326,-1.5707963267948966,1.1190144,0.01869051,-0.056282286,-0.0008345648
64,-11.243594760216101,0.33333333333333326,-0.5235987755982991,1.106137,0.013446877,-0.027445756,-0.0015987207
65,-11.243594760216101,0.33333333333333326,0.5235987755982983,1.1402389,0.05560291,-0.03744725,-0.0019517859
66,-11.243594760216101,0.33333333333333326,1.5707963267948966,1.218998,0.026001478,0.0616673,-0.0018876743
67,-11.243594760216101,0.33333333333333326,2.617993877991494,0.99236614,-0.021167744,-0.055295747,-0.00074974075
68,-11.243594760216101,0.33333333333333326,3.6651914291880914,1.044958,-0.023337066,0.056102138,-0.0027627626
69,-11.243594760216101,0.33333333333333326,4.71238898038469,1.1326593,0.02009047,0.014472392,-0.003908858
70,-11.243594760216101,1.0,-4.71238898038469,0.0,0.0,-1.9390424e-19,-0.0017457277
71,-11.243594760216101,1.0,-3.6651914291880923,0.0,0.0,-3.0050272e-19,0.0020807825
72,-11.243594760216101,1.0,-2.6179938779914944,0.0,0.0,-6.618156e-19,0.0016856987
73,-11.243594760216101,1.0,-1.5707963267948966,0.0,0.0,-5.0269714e-20,-0.0049894606
74,-11.243594760216101,1.0,-0.5235987755982991,0.0,0.0,-4.9568133e-20,-0.006424377
75,-11.243594760216101,1.0,0.5235987755982983,0.0,0.0,3.6132322e-20,-0.0042758905
76,-11.243594760216101,1.0,1.5707963267948966,0.0,0.0,-9.796803e-20,-0.004241174
77,-11.243594760216101,1.0,2.617993877991494,0.0,0.0,1.4309899e-19,0.0021447714
78,-11.243594760216101,1.0,3.6651914291880914,0.0,0.0,1.191294e-19,-0.003415111
79,-11.243594760216101,1.0,4.71238898038469,0.0,0.0,-1.9390378e-19,-0.001745724
80,-9.92081890607303,-1.0,-4.71238898038469,0.0,0.0,2.628502e-19,-0.008559692
81,-9.92081890607303,-1.0,-3.6651914291880923,0.0,0.0,-4.389409e-20,-0.0038052145
82,-9.92081890607303,-1.0,-2.6179938779914944,0.0,0.0,-6.89127e-20,-0.0009897518
83,-9.92081890607303,-1.0,-1.5707963267948966,0.0,0.0,1.0106178e-19,0.0007889924
84,-9.92081890607303,-1.0,-0.5235987755982991,0.0,0.0,6.5509066e-20,-0.00046206205
85,-9.92081890607303,-1.0,0.5235987755982983,0.0,0.0,1.03590226e-19,-0.0023011973
86,-9.92081890607303,-1.0,1.5707963267948966,0.0,0.0,-1.537522e-19,-0.008636694
87,-9.92081890607303,-1.0,2.617993877991494,0.0,0.0,-5.6163124e-21,0.0023911987
88,-9.92081890607303,-1.0,3.6651914291880914,0.0,0.0,1.1223799e-19,-0.0035606443
89,-9.92081890607303,-1.0,4.71238898038469,0.0,0.0,2.628501e-19,-0.008559695
90,-9.92081890607303,-0.33333333333333337,-4.71238898038469,1.0056956,-0.049028467,-0.055145815,-0.008884138
91,-9.92081890607303,-0.33333333333333337,-3.6651914291880923,1.1105052,-0.012931762,-0.023348538,-0.0028226264
92,-9.92081890607303,-0.33333333333333337,-2.6179938779914944,1.0415672,-0.026269238,0.00093223853,-0.0061103217
93,-9.92081890607303,-0.33333333333333337,-1.5707963267948966,1.1411878,-0.03176262,-0.07389413,-0.0019581222
