idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,1.689979e-19,0.008953088
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,3.9871046e-20,0.0042805616
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,2.178154e-19,0.0061596455
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,-2.4975418e-19,0.008924845
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,2.8654422e-20,0.006748463
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,7.210394e-21,0.0010808475
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,6.994802e-20,0.0031483283
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,7.700812e-20,-0.004482112
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,1.0208995e-19,0.01223908
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,1.6899769e-19,0.008953091
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,0.983109,-0.00825855,-0.023906592,-0.0044268877
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.0563174,0.101756886,0.076609746,-0.0031180892
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.2450738,-0.030264325,-0.07564484,-0.010317515
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.1230435,-0.05701051,-0.030682778,0.00057295477
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,1.171953,0.07281307,-0.009116958,-0.009843039
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.1253973,-0.047224134,0.03126385,-0.0004455794
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.1127869,-0.005729259,-0.010205271,0.00048430642
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,1.0750409,-0.06320368,0.036079645,0.0020117003
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.1243219,-0.031163048,0.047072597,-0.0020528676
19,-12.566370614359172,-0.33333333333333337,4.71238898038469,0.983109,-0.008258584,-0.0239066,-0.004426888
20,-12.566370614359172,0.33333333333333326,-4.71238898038469,1.1402783,0.012426765,0.03999242,0.001066893
21,-12.566370614359172,0.33333333333333326,-3.6651914291880923,0.94886863,-0.049089205,-0.030572534,-0.004914015
22,-12.566370614359172,0.33333333333333326,-2.6179938779914944,1.0261389,0.06473745,-0.068249814,-0.0062350505
23,-12.566370614359172,0.33333333333333326,-1.5707963267948966,1.0985073,0.016263135,0.03502113,0.0011027665
24,-12.566370614359172,0.33333333333333326,-0.5235987755982991,1.1276067,0.03545927,0.019756744,0.0037732152
25,-12.566370614359172,0.33333333333333326,0.5235987755982983,1.1594417,0.024888212,0.016965184,0.0021476755
26,-12.566370614359172,0.33333333333333326,1.5707963267948966,1.1433834,0.04032112,0.0005780426,0.002519872
27,-12.566370614359172,0.33333333333333326,2.617993877991494,1.1267636,0.06284558,-0.06417334,9.416063e-05
28,-12.566370614359172,0.33333333333333326,3.6651914291880914,0.99388075,-0.035376128,-0.11934185,-0.0020612723
29,-12.566370614359172,0.33333333333333326,4.71238898038469,1.1402783,0.012426761,0.03999242,0.0010668924
30,-12.566370614359172,1.0,-4.71238898038469,0.0,0.0,-7.444155e-20,0.0033536875
31,-12.566370614359172,1.0,-3.6651914291880923,0.0,0.0,1.1107771e-21,-0.00012730002
32,-12.566370614359172,1.0,-2.6179938779914944,0.0,0.0,1.3390066e-19,0.013708457
33,-12.566370614359172,1.0,-1.5707963267948966,0.0,0.0,-2.8291402e-19,0.002555585
34,-12.566370614359172,1.0,-0.5235987755982991,0.0,0.0,8.1641563e-20,-0.002653932
35,-12.566370614359172,1.0,0.5235987755982983,0.0,0.0,-2.4874046e-20,0.0017470097
36,-12.566370614359172,1.0,1.5707963267948966,0.0,0.0,-2.583261e-19,-0.00062647334
37,-12.566370614359172,1.0,2.617993877991494,0.0,0.0,2.5926407e-19,0.0076036844
38,-12.566370614359172,1.0,3.6651914291880914,0.0,0.0,2.5928684e-20,0.004023712
39,-12.566370614359172,1.0,4.71238898038469,0.0,0.0,-7.4442203e-20,0.0033537047
40,-11.243594760216101,-1.0,-4.71238898038469,0.0,0.0,-6.230165e-22,0.0015178114
41,-11.243594760216101,-1.0,-3.6651914291880923,0.0,0.0,4.5538376e-19,0.002434866
42,-11.243594760216101,-1.0,-2.6179938779914944,0.0,0.0,-3.1061237e-19,-0.012669189
43,-11.243594760216101,-1.0,-1.5707963267948966,0.0,0.0,2.5573935e-19,-0.008941881
44,-11.243594760216101,-1.0,-0.5235987755982991,0.0,0.0,-1.1739747e-19,0.001913178
45,-11.243594760216101,-1.0,0.5235987755982983,0.0,0.0,2.0020411e-19,0.007419766
46,-11.243594760216101,-1.0,1.5707963267948966,0.0,0.0,2.6354543e-19,0.0008778766
47,-11.243594760216101,-1.0,2.617993877991494,0.0,0.0,2.8266692e-21,-8.06748e-05
48,-11.243594760216101,-1.0,3.6651914291880914,0.0,0.0,1.0859166e-19,-0.0029763805
49,-11.243594760216101,-1.0,4.71238898038469,0.0,0.0,-6.235137e-22,0.0015178117
50,-11.243594760216101,-0.33333333333333337,-4.71238898038469,1.0975556,-0.016946247,0.09989367,-0.012668617
51,-11.243594760216101,-0.33333333333333337,-3.6651914291880923,1.1613524,0.006145537,0.0012454168,-0.0028038346
52,-11.243594760216101,-0.33333333333333337,-2.6179938779914944,0.98881245,0.048881672,0.017565893,6.5404616e-05
53,-11.243594760216101,-0.33333333333333337,-1.5707963267948966,1.069091,0.06547519,0.011479924,-0.0031417587
54,-11.243594760216101,-0.33333333333333337,-0.5235987755982991,1.0442088,0.026396915,0.02248409,-1.3108328e-06
