idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,4.0835416e-20,0.0015843788
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,-1.6422093e-19,-0.001746305
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,-1.5921407e-19,-0.004760182
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,-2.7424065e-21,0.0019576235
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,-3.468772e-19,-0.0025184867
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,-1.809341e-19,-0.0032544965
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,2.5088598e-21,0.0012000495
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,-2.2501078e-19,0.003659481
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,2.462699e-19,-0.012175323
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,4.0835264e-20,0.0015843812
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,1.0559685,0.05429426,-0.040544037,-0.0019642552
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.1003125,0.040722746,0.09423456,0.00014989811
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.0659071,0.020411951,0.070394225,-0.002578029
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.1755574,-0.03177635,0.08005582,-0.0018266917
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,0.97581524,0.009546702,-0.008532438,-0.0031073831
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.1138545,0.027824197,0.0430555,-0.0023480377
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.1191511,0.06649692,0.072056025,-0.0026056252
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,0.9603634,-0.025390327,-0.10333528,-0.0062176874
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.0301389,-0.006980067,0.066203676,-0.008691958
19,-12.566370614359172,-0.33333333333333337,4.71238898038469,1.0559685,0.054294266,-0.04054404,-0.0019642562
20,-12.566370614359172,0.33333333333333326,-4.71238898038469,1.1350136,-0.061242364,0.010470387,1.2670773e-05
21,-12.566370614359172,0.33333333333333326,-3.6651914291880923,1.0469948,0.04441515,0.02714299,-0.0023036026
22,-12.566370614359172,0.33333333333333326,-2.6179938779914944,1.1325815,0.012785625,0.009469608,-0.0009570155
23,-12.566370614359172,0.33333333333333326,-1.5707963267948966,1.1321092,0.049803007,0.041396327,-0.004861104
24,-12.566370614359172,0.33333333333333326,-0.5235987755982991,0.9776367,-0.119351014,-0.003639148,-0.0027883218
25,-12.566370614359172,0.33333333333333326,0.5235987755982983,1.1077243,-0.18080409,-0.08705155,-0.008237798
26,-12.566370614359172,0.33333333333333326,1.5707963267948966,1.152568,0.07409105,0.004765196,-0.0019355989
27,-12.566370614359172,0.33333333333333326,2.617993877991494,0.95354164,-0.058948763,-0.13737556,-0.0073546967
28,-12.566370614359172,0.33333333333333326,3.6651914291880914,1.1121835,0.039229322,-0.0024540024,-0.001063063
29,-12.566370614359172,0.33333333333333326,4.71238898038469,1.1350136,-0.06124236,0.010470396,1.2669819e-05
30,-12.566370614359172,1.0,-4.71238898038469,0.0,0.0,2.673745e-19,0.008151901
31,-12.566370614359172,1.0,-3.6651914291880923,0.0,0.0,1.7762633e-19,-0.001937086
32,-12.566370614359172,1.0,-2.6179938779914944,0.0,0.0,-4.8248663e-20,-0.0026647635
33,-12.566370614359172,1.0,-1.5707963267948966,0.0,0.0,-2.3779907e-19,-0.006790671
34,-12.566370614359172,1.0,-0.5235987755982991,0.0,0.0,-1.0666558e-19,-0.0057725627
35,-12.566370614359172,1.0,0.5235987755982983,0.0,0.0,3.4138736e-20,-0.00029296378
36,-12.566370614359172,1.0,1.5707963267948966,0.0,0.0,-1.1679491e-20,-0.0055452087
37,-12.566370614359172,1.0,2.617993877991494,0.0,0.0,3.524185e-19,0.004042267
38,-12.566370614359172,1.0,3.6651914291880914,0.0,0.0,-2.7529264e-19,-0.00640369
39,-12.566370614359172,1.0,4.71238898038469,0.0,0.0,2.673739e-19,0.008151897
40,-11.243594760216101,-1.0,-4.71238898038469,0.0,0.0,-1.07261764e-19,-0.00408101
41,-11.243594760216101,-1.0,-3.6651914291880923,0.0,0.0,1.6852242e-19,-0.00087532535
42,-11.243594760216101,-1.0,-2.6179938779914944,0.0,0.0,-4.8896035e-20,0.000966617
43,-11.243594760216101,-1.0,-1.5707963267948966,0.0,0.0,-7.33666e-20,-0.00091773795
44,-11.243594760216101,-1.0,-0.5235987755982991,0.0,0.0,-1.3736888e-19,0.008644271
45,-11.243594760216101,-1.0,0.5235987755982983,0.0,0.0,-3.5696217e-20,0.0010577474
46,-11.243594760216101,-1.0,1.5707963267948966,0.0,0.0,-1.1261158e-19,-0.0024407995
47,-11.243594760216101,-1.0,2.617993877991494,0.0,0.0,-3.0375062e-19,-0.0043416573
48,-11.243594760216101,-1.0,3.6651914291880914,0.0,0.0,3.3545154e-19,-0.005407737
49,-11.243594760216101,-1.0,4.71238898038469,0.0,0.0,-1.07261415e-19,-0.004081013
