idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,-1.7142861e-19,-0.002743812
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,1.6717195e-19,0.010036202
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,2.1444895e-19,-0.004246197
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,-1.9091936e-19,-0.010003378
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,1.1123899e-19,0.005540966
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,-1.6784089e-19,-0.007951019
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,9.4446804e-20,-0.014274439
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,6.838098e-20,-0.0001991758
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,5.442582e-20,-0.0028925184
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,-1.7142871e-19,-0.0027438125
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,1.08177,-0.010489388,0.0057502654,-0.0009199248
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.0906419,-0.03216836,0.04971723,-0.0013308406
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,0.97775805,0.08836448,-0.012031518,-0.0053025912
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.1119255,-0.010978021,-0.030871324,-0.00089956954
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,1.1042345,-0.03374545,0.006495332,-0.00055437535
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.1249279,-0.026485596,0.04418703,-0.00068979856
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.0226552,0.07340969,-0.020579658,-0.0033976345
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,1.0692759,-0.041540913,-0.033887703,-0.0018717617
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.1458491,0.0008800597,-0.013098735,-0.0013312936
19,-12.566370614359172,-0.33333333333333337,4.71238898038469,1.08177,-0.010489388,0.005750253,-0.00091992464
