idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,5.9548396e-20,-0.005696753
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,7.200935e-20,0.0018197779
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,1.8115904e-19,-0.008190248
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,-3.887637e-20,-0.00661684
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,7.332768e-20,0.0035107324
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,-2.4460196e-19,0.0014956763
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,-2.8439837e-19,-0.0013172191
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,-3.5580453e-19,0.009386849
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,3.3364788e-19,-0.015116658
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,5.9549e-20,-0.005696751
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,0.9726585,0.023612142,-0.06908918,-3.986219e-05
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.1190174,-0.024675274,-0.008447306,-0.0026938203
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.1867102,-0.004304642,-0.0038860342,-0.0023432812
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.054682,0.0043949327,-0.044209555,-0.0012514846
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,1.0425018,0.014434419,0.01607602,0.00033210733
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.0824189,0.00010410475,-0.04318901,3.6026777e-05
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.0428483,-0.03485042,0.014847844,0.0007726812
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,1.1188706,0.020399308,0.021196095,-0.0013400785
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.1106493,-0.057767786,-0.023845965,-0.0009734006
19,-12.566370614359172,-0.33333333333333337,4.71238898038469,0.9726585,0.02361217,-0.069089174,-3.9861996e-05
20,-12.566370614359172,0.33333333333333326,-4.71238898038469,1.102036,0.0688299,-0.0129122585,0.00020813654
21,-12.566370614359172,0.33333333333333326,-3.6651914291880923,1.1033136,0.008285759,-0.0014900038,-0.000756901
22,-12.566370614359172,0.33333333333333326,-2.6179938779914944,1.0064548,-0.037435956,0.045451056,-0.0017440472
23,-12.566370614359172,0.33333333333333326,-1.5707963267948966,0.94637084,-0.05501069,-0.05000438,-0.003736896
24,-12.566370614359172,0.33333333333333326,-0.5235987755982991,1.1247011,0.03824261,0.0323232,-0.00077551365
25,-12.566370614359172,0.33333333333333326,0.5235987755982983,1.0107099,0.015205721,-0.08304945,-0.015724376
26,-12.566370614359172,0.33333333333333326,1.5707963267948966,1.0500115,-0.005490564,0.0088479705,0.0025824166
27,-12.566370614359172,0.33333333333333326,2.617993877991494,1.1248641,-0.019731453,0.017903602,0.0027469671
28,-12.566370614359172,0.33333333333333326,3.6651914291880914,1.1493278,0.038233344,-0.0215211,0.0004958097
29,-12.566370614359172,0.33333333333333326,4.71238898038469,1.102036,0.0688299,-0.012912272,0.00020813583
30,-12.566370614359172,1.0,-4.71238898038469,0.0,0.0,2.6587083e-20,0.0016108722
31,-12.566370614359172,1.0,-3.6651914291880923,0.0,0.0,-2.4672797e-19,0.0005790225
32,-12.566370614359172,1.0,-2.6179938779914944,0.0,0.0,-1.4812918e-19,-0.008395415
33,-12.566370614359172,1.0,-1.5707963267948966,0.0,0.0,4.074015e-20,-0.0032843628
34,-12.566370614359172,1.0,-0.5235987755982991,0.0,0.0,3.0560904e-19,-0.005408543
35,-12.566370614359172,1.0,0.5235987755982983,0.0,0.0,-3.5854105e-19,-0.0028132983
36,-12.566370614359172,1.0,1.5707963267948966,0.0,0.0,-5.851863e-20,-0.010148254
37,-12.566370614359172,1.0,2.617993877991494,0.0,0.0,-3.0755508e-19,0.009291
38,-12.566370614359172,1.0,3.6651914291880914,0.0,0.0,3.1070044e-19,-0.011724635
39,-12.566370614359172,1.0,4.71238898038469,0.0,0.0,2.658698e-20,0.0016108714
40,-11.243594760216101,-1.0,-4.71238898038469,0.0,0.0,-2.0466178e-19,-0.00032425585
41,-11.243594760216101,-1.0,-3.6651914291880923,0.0,0.0,-5.8079004e-21,0.008834094
42,-11.243594760216101,-1.0,-2.6179938779914944,0.0,0.0,1.3125395e-20,-0.0027537507
43,-11.243594760216101,-1.0,-1.5707963267948966,0.0,0.0,-9.126367e-20,0.0019167896
44,-11.243594760216101,-1.0,-0.5235987755982991,0.0,0.0,-2.392879e-19,0.0006398437
45,-11.243594760216101,-1.0,0.5235987755982983,0.0,0.0,7.568783e-20,0.0032690575
46,-11.243594760216101,-1.0,1.5707963267948966,0.0,0.0,-3.6690353e-19,-0.0021548534
47,-11.243594760216101,-1.0,2.617993877991494,0.0,0.0,1.4690354e-19,0.005328171
48,-11.243594760216101,-1.0,3.6651914291880914,0.0,0.0,-2.9033048e-20,0.0014191753
49,-11.243594760216101,-1.0,4.71238898038469,0.0,0.0,-2.0466176e-19,-0.0003242495
50,-11.243594760216101,-0.33333333333333337,-4.71238898038469,1.043058,0.014624724,-8.5617976e-05,-0.0017517112
51,-11.243594760216101,-0.33333333333333337,-3.6651914291880923,1.1096576,-0.07637974,-0.022272015,0.0013462021
52,-11.243594760216101,-0.33333333333333337,-2.6179938779914944,1.1380149,-0.029715357,0.0100019025,8.369071e-05
53,-11.243594760216101,-0.33333333333333337,-1.5707963267948966,1.1892965,-0.0016119947,0.012403673,-0.002805966
54,-11.243594760216101,-0.33333333333333337,-0.5235987755982991,1.1139426,-0.012094229,-0.046725802,0.0019956997
55,-11.243594760216101,-0.33333333333333337,0.5235987755982983,1.148854,0.050529208,-0.02647844,-0.0027893446
56,-11.243594760216101,-0.33333333333333337,1.5707963267948966,0.915666,0.0749229,0.03507992,-0.0038513371
57,-11.243594760216101,-0.33333333333333337,2.617993877991494,1.133925,0.004957742,0.070052385,0.0005109072
58,-11.243594760216101,-0.33333333333333337,3.6651914291880914,1.0827572,0.01646872,-0.019002976,-0.00070510193
59,-11.243594760216101,-0.33333333333333337,4.71238898038469,1.0430579,0.014624759,-8.564509e-05,-0.0017517112
60,-11.243594760216101,0.33333333333333326,-4.71238898038469,1.1342375,0.032946732,-0.030815203,-0.0005499926
61,-11.243594760216101,0.33333333333333326,-3.6651914291880923,1.1047847,-0.01198309,-0.042322572,-0.00097516226
62,-11.243594760216101,0.33333333333333326,-2.6179938779914944,1.1035892,0.010792643,0.016311605,0.00046075493
63,-11.243594760216101,0.33333333333333326,-1.5707963267948966,1.1380278,-0.020548893,0.027606623,0.0022336692
64,-11.243594760216101,0.33333333333333326,-0.5235987755982991,1.114175,-0.022215208,0.0019720192,0.0007512148
65,-11.243594760216101,0.33333333333333326,0.5235987755982983,1.0060263,0.010708102,-0.048233066,-0.0013672905
66,-11.243594760216101,0.33333333333333326,1.5707963267948966,1.1016093,0.03310108,0.02557869,0.00053162064
67,-11.243594760216101,0.33333333333333326,2.617993877991494,0.94027424,-0.109989405,0.0033419882,0.0028254841
68,-11.243594760216101,0.33333333333333326,3.6651914291880914,1.0646043,0.038658902,-0.017693162,-0.00014399273
69,-11.243594760216101,0.33333333333333326,4.71238898038469,1.1342375,0.032946736,-0.0308152,-0.00054999266
70,-11.243594760216101,1.0,-4.71238898038469,0.0,0.0,2.79355e-19,0.007355225
71,-11.243594760216101,1.0,-3.6651914291880923,0.0,0.0,-2.10325e-19,-0.0013877471
72,-11.243594760216101,1.0,-2.6179938779914944,0.0,0.0,3.379838e-19,0.004560924
73,-11.243594760216101,1.0,-1.5707963267948966,0.0,0.0,-4.6907467e-20,0.0033383637
74,-11.243594760216101,1.0,-0.5235987755982991,0.0,0.0,1.9478098e-19,-0.0068186196
75,-11.243594760216101,1.0,0.5235987755982983,0.0,0.0,-6.592442e-20,0.0038104807
