idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,-1.1924708e-19,0.0041922834
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,-4.941535e-20,0.014218438
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,3.3404686e-19,0.013461728
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,1.4498996e-20,0.0033428008
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,-1.160757e-19,-0.0006501293
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,-1.22868245e-20,0.018915823
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,-3.0262488e-19,-0.0024995955
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,1.3752123e-19,-0.00029895484
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,-1.520209e-19,0.008089169
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,-1.1924687e-19,0.0041922806
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,0.9147329,0.11895454,-0.06588988,-0.0047554886
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.0689679,0.033031795,0.015029815,0.0024702013
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.1355587,0.0023042983,-0.0071014427,0.0004597455
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.1282161,0.006687355,-0.028919382,0.0011239318
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,1.1316577,-0.03636948,0.007898689,0.0005372731
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.0608646,-0.007336891,0.0163328,-0.0021420594
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.047848,0.022669422,-0.07506147,-0.0038241618
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,0.9336343,0.096173406,-0.04813029,-0.0021454566
18,-12.566370614359172,-0.33333333333333337,3.6651914291880914,1.1215312,-0.009600134,-0.0013457707,0.00092901924
