idx,x,y,z,vx,vy,vz,pressure
0,-12.566370614359172,-1.0,-4.71238898038469,0.0,0.0,2.8650745e-19,-0.0017889895
1,-12.566370614359172,-1.0,-3.6651914291880923,0.0,0.0,-1.0069445e-19,-0.00078943605
2,-12.566370614359172,-1.0,-2.6179938779914944,0.0,0.0,2.5393848e-19,0.0028445853
3,-12.566370614359172,-1.0,-1.5707963267948966,0.0,0.0,3.5144652e-20,-0.012184431
4,-12.566370614359172,-1.0,-0.5235987755982991,0.0,0.0,9.559002e-20,-0.0067443205
5,-12.566370614359172,-1.0,0.5235987755982983,0.0,0.0,-2.2957736e-19,-0.0027882603
6,-12.566370614359172,-1.0,1.5707963267948966,0.0,0.0,-4.4516457e-20,-0.003181548
7,-12.566370614359172,-1.0,2.617993877991494,0.0,0.0,-1.3679254e-19,-0.0016432924
8,-12.566370614359172,-1.0,3.6651914291880914,0.0,0.0,2.1357585e-20,0.0069520767
9,-12.566370614359172,-1.0,4.71238898038469,0.0,0.0,2.8650786e-19,-0.0017889901
10,-12.566370614359172,-0.33333333333333337,-4.71238898038469,1.0503548,-0.014693314,0.003224453,-0.0009327031
11,-12.566370614359172,-0.33333333333333337,-3.6651914291880923,1.0038803,-0.011413972,0.0036077835,-0.0032110016
12,-12.566370614359172,-0.33333333333333337,-2.6179938779914944,1.0982797,-0.03161286,-0.011238953,-0.0040557873
13,-12.566370614359172,-0.33333333333333337,-1.5707963267948966,1.1896944,-0.037598845,0.018578175,-0.0018418322
14,-12.566370614359172,-0.33333333333333337,-0.5235987755982991,1.1065469,-0.021401158,-0.0028990384,-0.0014639299
15,-12.566370614359172,-0.33333333333333337,0.5235987755982983,1.1054541,-0.008815647,-0.025883025,-0.0019285919
16,-12.566370614359172,-0.33333333333333337,1.5707963267948966,1.1311473,0.012935778,0.017111134,-0.004907622
17,-12.566370614359172,-0.33333333333333337,2.617993877991494,1.0715047,-0.05240957,-0.019315468,-0.0030801739
